Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194053.000000,64136.000000,194053.000000,65354.000000,194058.000000,184.000000,194058.000000,65500.000000,194058.000000,15172.000000,194058.000000,26.000000,,,,,194049.000000,6.000000,194049.000000,9.000000,194049.000000,1000.000000,194053.000000,80.000000,194053.000000,28.000000,194053.000000,39.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000,197913.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194062.000000,64136.000000,194062.000000,65354.000000,194067.000000,184.000000,194067.000000,65500.000000,194068.000000,15172.000000,194068.000000,26.000000,,,,,194058.000000,8.000000,194058.000000,6.000000,194058.000000,998.000000,194062.000000,202.000000,194062.000000,150.000000,194062.000000,100.000000,197955.000000,0.000000,197955.000000,0.000000,197955.000000,0.000000,197958.000000,0.000000,197958.000000,0.000000,197958.000000,0.000000,197958.000000,0.000000,197958.000000,0.000000,197958.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194071.000000,64144.000000,194071.000000,65350.000000,194079.000000,144.000000,194079.000000,65500.000000,194079.000000,15256.000000,194079.000000,27.000000,,,,,194068.000000,8.000000,194068.000000,6.000000,194068.000000,998.000000,194071.000000,202.000000,194071.000000,150.000000,194071.000000,100.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000,198008.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194080.000000,64120.000000,194080.000000,65349.000000,194089.000000,140.000000,194089.000000,65495.000000,194089.000000,15272.000000,194089.000000,24.000000,,,,,194079.000000,9.000000,194079.000000,3.000000,194079.000000,1003.000000,194080.000000,80.000000,194080.000000,150.000000,194080.000000,130.000000,198050.000000,0.000000,198050.000000,0.000000,198050.000000,0.000000,198050.000000,0.000000,198050.000000,0.000000,198050.000000,0.000000,198052.000000,0.000000,198052.000000,0.000000,198052.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194089.000000,64188.000000,194089.000000,65346.000000,194095.000000,144.000000,194095.000000,65496.000000,194096.000000,15340.000000,194096.000000,23.000000,,,,,194089.000000,7.000000,194089.000000,3.000000,194089.000000,1004.000000,194089.000000,50.000000,194089.000000,-3.000000,194089.000000,39.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000,198101.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194106.000000,64188.000000,194106.000000,65346.000000,194106.000000,144.000000,194106.000000,65496.000000,194106.000000,15340.000000,194106.000000,23.000000,,,,,194096.000000,11.000000,194096.000000,3.000000,194096.000000,1008.000000,194101.000000,-42.000000,194101.000000,28.000000,194101.000000,8.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000,198148.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194111.000000,64124.000000,194111.000000,65345.000000,194116.000000,4.000000,194116.000000,65489.000000,194116.000000,15236.000000,194116.000000,23.000000,,,,,194106.000000,11.000000,194110.000000,3.000000,194110.000000,1008.000000,194110.000000,-42.000000,194110.000000,28.000000,194110.000000,8.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000,198198.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194119.000000,64100.000000,194119.000000,65347.000000,194126.000000,140.000000,194126.000000,65485.000000,194126.000000,15220.000000,194126.000000,16.000000,,,,,194116.000000,7.000000,194116.000000,-5.000000,194116.000000,1001.000000,194118.000000,-73.000000,194118.000000,-186.000000,194119.000000,8.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000,198242.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194128.000000,63980.000000,194128.000000,65339.000000,194134.000000,120.000000,194134.000000,65481.000000,194135.000000,15180.000000,194135.000000,17.000000,,,,,194126.000000,6.000000,194126.000000,3.000000,194126.000000,1000.000000,194128.000000,-11.000000,194128.000000,-308.000000,194128.000000,-205.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000,198291.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194138.000000,63980.000000,194138.000000,65339.000000,194144.000000,120.000000,194144.000000,65481.000000,194144.000000,15180.000000,194144.000000,17.000000,,,,,194135.000000,-1.000000,194135.000000,2.000000,194135.000000,998.000000,194137.000000,-256.000000,194138.000000,-430.000000,194138.000000,-175.000000,198335.000000,0.000000,198335.000000,0.000000,198335.000000,0.000000,198335.000000,0.000000,198335.000000,0.000000,198335.000000,0.000000,198337.000000,0.000000,198337.000000,0.000000,198337.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194148.000000,64132.000000,194148.000000,65350.000000,194153.000000,156.000000,194153.000000,65493.000000,194153.000000,15236.000000,194153.000000,21.000000,,,,,194144.000000,-1.000000,194144.000000,2.000000,194144.000000,998.000000,194148.000000,-256.000000,194148.000000,-430.000000,194148.000000,-175.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000,198386.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194158.000000,64036.000000,194158.000000,65346.000000,194163.000000,160.000000,194163.000000,65503.000000,194163.000000,15196.000000,194163.000000,27.000000,,,,,194153.000000,8.000000,194153.000000,4.000000,194153.000000,1001.000000,194157.000000,80.000000,194157.000000,-64.000000,194157.000000,-53.000000,198431.000000,0.000000,198431.000000,0.000000,198431.000000,0.000000,198433.000000,0.000000,198433.000000,0.000000,198433.000000,0.000000,198433.000000,0.000000,198433.000000,0.000000,198433.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194166.000000,64164.000000,194166.000000,65352.000000,194172.000000,216.000000,194172.000000,65494.000000,194172.000000,15296.000000,194172.000000,25.000000,,,,,194163.000000,2.000000,194163.000000,4.000000,194163.000000,999.000000,194166.000000,-42.000000,194166.000000,241.000000,194166.000000,130.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000,198483.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194176.000000,64072.000000,194176.000000,65353.000000,194181.000000,140.000000,194181.000000,65502.000000,194181.000000,15040.000000,194181.000000,26.000000,,,,,194172.000000,10.000000,194173.000000,8.000000,194173.000000,1005.000000,194176.000000,141.000000,194176.000000,-33.000000,194176.000000,69.000000,198526.000000,0.000000,198526.000000,0.000000,198526.000000,0.000000,198526.000000,0.000000,198526.000000,0.000000,198526.000000,0.000000,198527.000000,0.000000,198527.000000,0.000000,198527.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194186.000000,64072.000000,194186.000000,65353.000000,194191.000000,140.000000,194191.000000,65502.000000,194191.000000,15040.000000,194191.000000,26.000000,,,,,194181.000000,4.000000,194181.000000,3.000000,194181.000000,989.000000,194186.000000,172.000000,194186.000000,211.000000,194186.000000,100.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000,198577.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194200.000000,64068.000000,194200.000000,65352.000000,194200.000000,160.000000,194200.000000,65500.000000,194200.000000,15240.000000,194200.000000,26.000000,,,,,194191.000000,4.000000,194191.000000,3.000000,194191.000000,989.000000,194196.000000,172.000000,194196.000000,211.000000,194196.000000,100.000000,198621.000000,0.000000,198621.000000,0.000000,198621.000000,0.000000,198621.000000,0.000000,198621.000000,0.000000,198621.000000,0.000000,198623.000000,0.000000,198623.000000,0.000000,198623.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194207.000000,64108.000000,194207.000000,65352.000000,194211.000000,160.000000,194211.000000,65494.000000,194211.000000,15264.000000,194211.000000,25.000000,,,,,194201.000000,4.000000,194203.000000,4.000000,194203.000000,1002.000000,194203.000000,141.000000,194203.000000,150.000000,194203.000000,100.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000,198673.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194213.000000,64140.000000,194213.000000,65342.000000,194220.000000,108.000000,194220.000000,65487.000000,194220.000000,15204.000000,194220.000000,18.000000,,,,,194211.000000,6.000000,194211.000000,4.000000,194211.000000,1003.000000,194213.000000,141.000000,194213.000000,-33.000000,194213.000000,69.000000,198717.000000,0.000000,198717.000000,0.000000,198717.000000,0.000000,198717.000000,0.000000,198717.000000,0.000000,198717.000000,0.000000,198718.000000,0.000000,198718.000000,0.000000,198718.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194225.000000,64140.000000,194225.000000,65342.000000,194230.000000,108.000000,194230.000000,65487.000000,194230.000000,15204.000000,194230.000000,18.000000,,,,,194220.000000,8.000000,194220.000000,1.000000,194220.000000,1000.000000,194225.000000,-164.000000,194225.000000,-247.000000,194225.000000,-144.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000,198766.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194232.000000,64160.000000,194232.000000,65342.000000,194239.000000,36.000000,194239.000000,65481.000000,194239.000000,15232.000000,194239.000000,23.000000,,,,,194230.000000,8.000000,194230.000000,1.000000,194230.000000,1000.000000,194232.000000,-164.000000,194232.000000,-247.000000,194232.000000,-144.000000,198811.000000,0.000000,198811.000000,0.000000,198811.000000,0.000000,198811.000000,0.000000,198811.000000,0.000000,198811.000000,0.000000,198812.000000,0.000000,198812.000000,0.000000,198812.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194242.000000,64052.000000,194242.000000,65340.000000,194250.000000,120.000000,194250.000000,65482.000000,194250.000000,15112.000000,194250.000000,17.000000,,,,,194239.000000,10.000000,194239.000000,-3.000000,194239.000000,1001.000000,194241.000000,-164.000000,194241.000000,-430.000000,194241.000000,8.000000,198861.000000,0.000000,198861.000000,0.000000,198861.000000,0.000000,198861.000000,0.000000,198861.000000,0.000000,198861.000000,0.000000,198862.000000,0.000000,198862.000000,0.000000,198862.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194253.000000,64064.000000,194253.000000,65348.000000,194258.000000,32.000000,194258.000000,65493.000000,194258.000000,15232.000000,194258.000000,23.000000,,,,,194250.000000,3.000000,194250.000000,2.000000,194250.000000,994.000000,194250.000000,-225.000000,194250.000000,-399.000000,194251.000000,-175.000000,198906.000000,0.000000,198906.000000,0.000000,198906.000000,0.000000,198908.000000,0.000000,198908.000000,0.000000,198908.000000,0.000000,198908.000000,0.000000,198908.000000,0.000000,198908.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194261.000000,64064.000000,194261.000000,65348.000000,194267.000000,32.000000,194267.000000,65493.000000,194267.000000,15232.000000,194267.000000,23.000000,,,,,194258.000000,4.000000,194258.000000,-4.000000,194258.000000,1001.000000,194260.000000,19.000000,194260.000000,-64.000000,194261.000000,8.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000,198956.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194271.000000,64112.000000,194271.000000,65351.000000,194276.000000,196.000000,194276.000000,65496.000000,194276.000000,15292.000000,194276.000000,25.000000,,,,,194267.000000,4.000000,194267.000000,-4.000000,194267.000000,1001.000000,194271.000000,19.000000,194271.000000,-64.000000,194271.000000,8.000000,199001.000000,0.000000,199001.000000,0.000000,199001.000000,0.000000,199001.000000,0.000000,199001.000000,0.000000,199001.000000,0.000000,199003.000000,0.000000,199003.000000,0.000000,199003.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194281.000000,64032.000000,194281.000000,65355.000000,194286.000000,200.000000,194286.000000,65502.000000,194286.000000,15256.000000,194286.000000,18.000000,,,,,194276.000000,7.000000,194276.000000,6.000000,194276.000000,1005.000000,194281.000000,111.000000,194281.000000,28.000000,194281.000000,69.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000,199051.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194297.000000,64036.000000,194297.000000,65358.000000,194297.000000,136.000000,194297.000000,65507.000000,194297.000000,15216.000000,194297.000000,21.000000,,,,,194286.000000,2.000000,194286.000000,7.000000,194287.000000,1003.000000,194289.000000,233.000000,194289.000000,211.000000,194289.000000,-144.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000,199098.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194303.000000,64036.000000,194303.000000,65358.000000,194307.000000,136.000000,194307.000000,65507.000000,194307.000000,15216.000000,194307.000000,21.000000,,,,,194297.000000,2.000000,194298.000000,3.000000,194298.000000,1000.000000,194298.000000,324.000000,194298.000000,363.000000,194298.000000,-53.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000,199147.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194308.000000,64064.000000,194308.000000,65349.000000,194314.000000,152.000000,194314.000000,65500.000000,194314.000000,15280.000000,194314.000000,18.000000,,,,,194307.000000,2.000000,194307.000000,3.000000,194307.000000,1000.000000,194308.000000,324.000000,194308.000000,363.000000,194308.000000,-53.000000,199190.000000,0.000000,199190.000000,0.000000,199190.000000,0.000000,199190.000000,0.000000,199190.000000,0.000000,199190.000000,0.000000,199192.000000,0.000000,199192.000000,0.000000,199192.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194318.000000,64136.000000,194318.000000,65347.000000,194323.000000,168.000000,194323.000000,65490.000000,194324.000000,15184.000000,194324.000000,26.000000,,,,,194314.000000,4.000000,194314.000000,4.000000,194314.000000,1004.000000,194317.000000,50.000000,194317.000000,150.000000,194318.000000,-144.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000,199242.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194327.000000,64208.000000,194327.000000,65348.000000,194334.000000,84.000000,194334.000000,65486.000000,194334.000000,15248.000000,194334.000000,29.000000,,,,,194324.000000,8.000000,194324.000000,5.000000,194324.000000,998.000000,194327.000000,-11.000000,194327.000000,-155.000000,194327.000000,100.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000,199287.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194338.000000,64140.000000,194338.000000,65339.000000,194343.000000,36.000000,194343.000000,65483.000000,194343.000000,15176.000000,194343.000000,26.000000,,,,,194334.000000,12.000000,194334.000000,0.000000,194334.000000,1002.000000,194338.000000,19.000000,194338.000000,-277.000000,194338.000000,192.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000,199338.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194348.000000,64140.000000,194348.000000,65339.000000,194353.000000,36.000000,194353.000000,65483.000000,194353.000000,15176.000000,194353.000000,26.000000,,,,,194343.000000,8.000000,194343.000000,-3.000000,194343.000000,998.000000,194347.000000,-256.000000,194347.000000,-369.000000,194347.000000,100.000000,199381.000000,0.000000,199381.000000,0.000000,199381.000000,0.000000,199383.000000,0.000000,199383.000000,0.000000,199383.000000,0.000000,199383.000000,0.000000,199383.000000,0.000000,199383.000000,0.000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194357.000000,64064.000000,194357.000000,65345.000000,194362.000000,44.000000,194362.000000,65490.000000,194362.000000,15168.000000,194362.000000,18.000000,,,,,194353.000000,8.000000,194353.000000,-3.000000,194353.000000,998.000000,194357.000000,-256.000000,194357.000000,-369.000000,194357.000000,100.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000,199431.000000,0.000000
